,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.area_under_the_curve,metrics.f1,metrics.accuracy,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.git.commit
56,61b112207de64ab38c41180f32de06c6,0,FINISHED,./artifacts/0/61b112207de64ab38c41180f32de06c6/artifacts,2022-11-14 12:18:29.532000+00:00,2022-11-14 12:18:29.809000+00:00,0.5,0.7000000000000001,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4171,599f973509c377ebb38380d5e57d38be84fe1434
57,36615654f94543f3b182ee9686d12cac,0,FINISHED,./artifacts/0/36615654f94543f3b182ee9686d12cac/artifacts,2022-11-14 12:18:29.242000+00:00,2022-11-14 12:18:29.523000+00:00,0.4375,0.7000000000000001,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4170,599f973509c377ebb38380d5e57d38be84fe1434
58,8cd3226189c34c1ba0a88f97dadf5fea,0,FINISHED,./artifacts/0/8cd3226189c34c1ba0a88f97dadf5fea/artifacts,2022-11-14 12:18:28.923000+00:00,2022-11-14 12:18:29.231000+00:00,0.4166666666666667,0.0,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4169,599f973509c377ebb38380d5e57d38be84fe1434
59,dc79cdbb53b24d7d8c70cf41e61b4dce,0,FINISHED,./artifacts/0/dc79cdbb53b24d7d8c70cf41e61b4dce/artifacts,2022-11-14 12:18:28.602000+00:00,2022-11-14 12:18:28.914000+00:00,0.25,0.0,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4168,599f973509c377ebb38380d5e57d38be84fe1434
60,27ca22790f6f483297d2e3151adcd6df,0,FINISHED,./artifacts/0/27ca22790f6f483297d2e3151adcd6df/artifacts,2022-11-14 12:18:28.314000+00:00,2022-11-14 12:18:28.593000+00:00,0.6500000000000001,0.6153846153846154,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4167,599f973509c377ebb38380d5e57d38be84fe1434
61,240c22dbca3949dfaa5959e4f2132f7c,0,FINISHED,./artifacts/0/240c22dbca3949dfaa5959e4f2132f7c/artifacts,2022-11-14 12:18:28.022000+00:00,2022-11-14 12:18:28.304000+00:00,0.625,0.4,0.5384615384615384,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4166,599f973509c377ebb38380d5e57d38be84fe1434
62,306bac34d7b04f61b78a56f930476e53,0,FINISHED,./artifacts/0/306bac34d7b04f61b78a56f930476e53/artifacts,2022-11-14 12:18:27.729000+00:00,2022-11-14 12:18:28.013000+00:00,0.40909090909090906,0.0,0.6923076923076923,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4165,599f973509c377ebb38380d5e57d38be84fe1434
63,238ea39f021d47708011f26f3deeaa27,0,FINISHED,./artifacts/0/238ea39f021d47708011f26f3deeaa27/artifacts,2022-11-14 12:18:27.437000+00:00,2022-11-14 12:18:27.720000+00:00,0.4583333333333333,0.0,0.8461538461538461,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4164,599f973509c377ebb38380d5e57d38be84fe1434
64,f14b2a205d494614918d369370b47181,0,FINISHED,./artifacts/0/f14b2a205d494614918d369370b47181/artifacts,2022-11-14 12:18:27.137000+00:00,2022-11-14 12:18:27.428000+00:00,0.5,0.0,0.9230769230769231,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4163,599f973509c377ebb38380d5e57d38be84fe1434
65,4620ca762634487aafa8fbb421b9098b,0,FINISHED,./artifacts/0/4620ca762634487aafa8fbb421b9098b/artifacts,2022-11-14 12:18:26.838000+00:00,2022-11-14 12:18:27.128000+00:00,0.5,0.0,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4162,599f973509c377ebb38380d5e57d38be84fe1434
66,0b74557e7e78464ea1d97b10733e26df,0,FINISHED,./artifacts/0/0b74557e7e78464ea1d97b10733e26df/artifacts,2022-11-14 12:18:26.551000+00:00,2022-11-14 12:18:26.829000+00:00,0.6309523809523809,0.6666666666666667,0.6153846153846154,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4161,599f973509c377ebb38380d5e57d38be84fe1434
67,c16deaa76de94927b96d5eee58e6a8fd,0,FINISHED,./artifacts/0/c16deaa76de94927b96d5eee58e6a8fd/artifacts,2022-11-14 12:18:26.258000+00:00,2022-11-14 12:18:26.542000+00:00,0.5,0.14285714285714288,0.07692307692307693,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4160,599f973509c377ebb38380d5e57d38be84fe1434
68,8f2663043a12444089a7417dea91697a,0,FINISHED,./artifacts/0/8f2663043a12444089a7417dea91697a/artifacts,2022-11-14 12:18:25.939000+00:00,2022-11-14 12:18:26.249000+00:00,0.20833333333333334,0.5555555555555556,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4159,599f973509c377ebb38380d5e57d38be84fe1434
69,83fbfa2fa4254417968766f8480eeb45,0,FINISHED,./artifacts/0/83fbfa2fa4254417968766f8480eeb45/artifacts,2022-11-14 12:18:25.648000+00:00,2022-11-14 12:18:25.930000+00:00,0.2625,0.2857142857142857,0.23076923076923078,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4158,599f973509c377ebb38380d5e57d38be84fe1434
70,6048ed499b9745f2aac72a43cb3b4d26,0,FINISHED,./artifacts/0/6048ed499b9745f2aac72a43cb3b4d26/artifacts,2022-11-14 12:18:25.352000+00:00,2022-11-14 12:18:25.639000+00:00,0.369047619047619,0.2,0.38461538461538464,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4157,599f973509c377ebb38380d5e57d38be84fe1434
71,ce6e4c50190c4efcaea3cb3b7e33d595,0,FINISHED,./artifacts/0/ce6e4c50190c4efcaea3cb3b7e33d595/artifacts,2022-11-14 12:18:25.067000+00:00,2022-11-14 12:18:25.343000+00:00,0.4722222222222222,0.36363636363636365,0.46153846153846156,orchestration.py,LOCAL,viktor,supervised_classification_pipeline-dataset:4156,599f973509c377ebb38380d5e57d38be84fe1434
