,ID,DATE,CURRENCY,PX_LAST,INDEX
26270,EMUSTRUU Index,2015-08-19,,929.8438,EMUSTRUU Index
26271,EMUSTRUU Index,2015-08-20,,927.2792,EMUSTRUU Index
26272,EMUSTRUU Index,2015-08-21,,925.4383,EMUSTRUU Index
26273,EMUSTRUU Index,2015-08-22,,,EMUSTRUU Index
26274,EMUSTRUU Index,2015-08-23,,,EMUSTRUU Index
26275,EMUSTRUU Index,2015-08-24,,918.5269,EMUSTRUU Index
26276,EMUSTRUU Index,2015-08-25,,918.433,EMUSTRUU Index
26277,EMUSTRUU Index,2015-08-26,,916.8871,EMUSTRUU Index
26278,EMUSTRUU Index,2015-08-27,,921.7173,EMUSTRUU Index
26279,EMUSTRUU Index,2015-08-28,,924.9703,EMUSTRUU Index
26280,EMUSTRUU Index,2015-08-29,,,EMUSTRUU Index
26281,EMUSTRUU Index,2015-08-30,,,EMUSTRUU Index
26282,EMUSTRUU Index,2015-08-31,,924.8861,EMUSTRUU Index
26283,EMUSTRUU Index,2015-09-01,,923.9971,EMUSTRUU Index
26284,EMUSTRUU Index,2015-09-02,,922.8865,EMUSTRUU Index
26285,EMUSTRUU Index,2015-09-03,,923.1155,EMUSTRUU Index
26286,EMUSTRUU Index,2015-09-04,,923.7259,EMUSTRUU Index
26287,EMUSTRUU Index,2015-09-05,,,EMUSTRUU Index
26288,EMUSTRUU Index,2015-09-06,,,EMUSTRUU Index
26289,EMUSTRUU Index,2015-09-07,,,EMUSTRUU Index
26290,EMUSTRUU Index,2015-09-08,,922.792,EMUSTRUU Index
26291,EMUSTRUU Index,2015-09-09,,924.8901,EMUSTRUU Index
26292,EMUSTRUU Index,2015-09-10,,923.4034,EMUSTRUU Index
26293,EMUSTRUU Index,2015-09-11,,923.7073,EMUSTRUU Index
26294,EMUSTRUU Index,2015-09-12,,,EMUSTRUU Index
26295,EMUSTRUU Index,2015-09-13,,,EMUSTRUU Index
26296,EMUSTRUU Index,2015-09-14,,923.4931,EMUSTRUU Index
26297,EMUSTRUU Index,2015-09-15,,922.6804,EMUSTRUU Index
26298,EMUSTRUU Index,2015-09-16,,923.7958,EMUSTRUU Index
26299,EMUSTRUU Index,2015-09-17,,926.5132,EMUSTRUU Index
26300,EMUSTRUU Index,2015-09-18,,929.6123,EMUSTRUU Index
26301,EMUSTRUU Index,2015-09-19,,,EMUSTRUU Index
26302,EMUSTRUU Index,2015-09-20,,,EMUSTRUU Index
26303,EMUSTRUU Index,2015-09-21,,926.6073,EMUSTRUU Index
26304,EMUSTRUU Index,2015-09-22,,924.1319,EMUSTRUU Index
26305,EMUSTRUU Index,2015-09-23,,921.6935,EMUSTRUU Index
26306,EMUSTRUU Index,2015-09-24,,918.241,EMUSTRUU Index
26307,EMUSTRUU Index,2015-09-25,,917.0181,EMUSTRUU Index
26308,EMUSTRUU Index,2015-09-26,,,EMUSTRUU Index
26309,EMUSTRUU Index,2015-09-27,,,EMUSTRUU Index
26310,EMUSTRUU Index,2015-09-28,,912.7069,EMUSTRUU Index
26311,EMUSTRUU Index,2015-09-29,,909.8856,EMUSTRUU Index
26312,EMUSTRUU Index,2015-09-30,,913.2438,EMUSTRUU Index
26313,EMUSTRUU Index,2015-10-01,,916.2232,EMUSTRUU Index
26314,EMUSTRUU Index,2015-10-02,,918.6335,EMUSTRUU Index
26315,EMUSTRUU Index,2015-10-03,,,EMUSTRUU Index
26316,EMUSTRUU Index,2015-10-04,,,EMUSTRUU Index
26317,EMUSTRUU Index,2015-10-05,,923.028,EMUSTRUU Index
26318,EMUSTRUU Index,2015-10-06,,926.948,EMUSTRUU Index
26319,EMUSTRUU Index,2015-10-07,,928.4445,EMUSTRUU Index
26320,EMUSTRUU Index,2015-10-08,,927.9242,EMUSTRUU Index
26321,EMUSTRUU Index,2015-10-09,,930.9847,EMUSTRUU Index
26322,EMUSTRUU Index,2015-10-10,,,EMUSTRUU Index
26323,EMUSTRUU Index,2015-10-11,,,EMUSTRUU Index
26324,EMUSTRUU Index,2015-10-12,,,EMUSTRUU Index
26325,EMUSTRUU Index,2015-10-13,,931.3191,EMUSTRUU Index
26326,EMUSTRUU Index,2015-10-14,,932.529,EMUSTRUU Index
26327,EMUSTRUU Index,2015-10-15,,934.4898,EMUSTRUU Index
26328,EMUSTRUU Index,2015-10-16,,936.762,EMUSTRUU Index
26329,EMUSTRUU Index,2015-10-17,,,EMUSTRUU Index
26330,EMUSTRUU Index,2015-10-18,,,EMUSTRUU Index
26331,EMUSTRUU Index,2015-10-19,,937.3618,EMUSTRUU Index
26332,EMUSTRUU Index,2015-10-20,,936.1245,EMUSTRUU Index
26333,EMUSTRUU Index,2015-10-21,,935.4811,EMUSTRUU Index
26334,EMUSTRUU Index,2015-10-22,,936.8839,EMUSTRUU Index
26335,EMUSTRUU Index,2015-10-23,,938.5831,EMUSTRUU Index
26336,EMUSTRUU Index,2015-10-24,,,EMUSTRUU Index
26337,EMUSTRUU Index,2015-10-25,,,EMUSTRUU Index
26338,EMUSTRUU Index,2015-10-26,,940.6818,EMUSTRUU Index
26339,EMUSTRUU Index,2015-10-27,,939.7261,EMUSTRUU Index
26340,EMUSTRUU Index,2015-10-28,,939.4109,EMUSTRUU Index
26341,EMUSTRUU Index,2015-10-29,,937.6337,EMUSTRUU Index
26342,EMUSTRUU Index,2015-10-30,,937.7966,EMUSTRUU Index
26343,EMUSTRUU Index,2015-10-31,,,EMUSTRUU Index
26344,EMUSTRUU Index,2015-11-01,,,EMUSTRUU Index
26345,EMUSTRUU Index,2015-11-02,,938.5383,EMUSTRUU Index
26346,EMUSTRUU Index,2015-11-03,,941.5249,EMUSTRUU Index
26347,EMUSTRUU Index,2015-11-04,,941.9092,EMUSTRUU Index
26348,EMUSTRUU Index,2015-11-05,,940.8292,EMUSTRUU Index
26349,EMUSTRUU Index,2015-11-06,,937.1155,EMUSTRUU Index
26350,EMUSTRUU Index,2015-11-07,,,EMUSTRUU Index
26351,EMUSTRUU Index,2015-11-08,,,EMUSTRUU Index
26352,EMUSTRUU Index,2015-11-09,,934.1385,EMUSTRUU Index
26353,EMUSTRUU Index,2015-11-10,,934.3556,EMUSTRUU Index
26354,EMUSTRUU Index,2015-11-11,,,EMUSTRUU Index
26355,EMUSTRUU Index,2015-11-12,,934.0787,EMUSTRUU Index
26356,EMUSTRUU Index,2015-11-13,,932.8736,EMUSTRUU Index
26357,EMUSTRUU Index,2015-11-14,,,EMUSTRUU Index
26358,EMUSTRUU Index,2015-11-15,,,EMUSTRUU Index
26359,EMUSTRUU Index,2015-11-16,,933.375,EMUSTRUU Index
26360,EMUSTRUU Index,2015-11-17,,934.7226,EMUSTRUU Index
26361,EMUSTRUU Index,2015-11-18,,935.0263,EMUSTRUU Index
26362,EMUSTRUU Index,2015-11-19,,937.6388,EMUSTRUU Index
26363,EMUSTRUU Index,2015-11-20,,938.7173,EMUSTRUU Index
26364,EMUSTRUU Index,2015-11-21,,,EMUSTRUU Index
26365,EMUSTRUU Index,2015-11-22,,,EMUSTRUU Index
26366,EMUSTRUU Index,2015-11-23,,938.6463,EMUSTRUU Index
26367,EMUSTRUU Index,2015-11-24,,938.3246,EMUSTRUU Index
26368,EMUSTRUU Index,2015-11-25,,936.9652,EMUSTRUU Index
26369,EMUSTRUU Index,2015-11-26,,,EMUSTRUU Index
26370,EMUSTRUU Index,2015-11-27,,937.0765,EMUSTRUU Index
26371,EMUSTRUU Index,2015-11-28,,,EMUSTRUU Index
26372,EMUSTRUU Index,2015-11-29,,,EMUSTRUU Index
26373,EMUSTRUU Index,2015-11-30,,935.296,EMUSTRUU Index
26374,EMUSTRUU Index,2015-12-01,,935.3612,EMUSTRUU Index
26375,EMUSTRUU Index,2015-12-02,,934.1075,EMUSTRUU Index
26376,EMUSTRUU Index,2015-12-03,,930.2299,EMUSTRUU Index
26377,EMUSTRUU Index,2015-12-04,,930.1643,EMUSTRUU Index
26378,EMUSTRUU Index,2015-12-05,,,EMUSTRUU Index
26379,EMUSTRUU Index,2015-12-06,,,EMUSTRUU Index
26380,EMUSTRUU Index,2015-12-07,,930.6705,EMUSTRUU Index
26381,EMUSTRUU Index,2015-12-08,,927.9326,EMUSTRUU Index
26382,EMUSTRUU Index,2015-12-09,,929.1111,EMUSTRUU Index
26383,EMUSTRUU Index,2015-12-10,,926.4913,EMUSTRUU Index
26384,EMUSTRUU Index,2015-12-11,,922.3612,EMUSTRUU Index
26385,EMUSTRUU Index,2015-12-12,,,EMUSTRUU Index
26386,EMUSTRUU Index,2015-12-13,,,EMUSTRUU Index
26387,EMUSTRUU Index,2015-12-14,,918.2209,EMUSTRUU Index
26388,EMUSTRUU Index,2015-12-15,,919.521,EMUSTRUU Index
26389,EMUSTRUU Index,2015-12-16,,919.161,EMUSTRUU Index
26390,EMUSTRUU Index,2015-12-17,,921.5253,EMUSTRUU Index
26391,EMUSTRUU Index,2015-12-18,,920.3501,EMUSTRUU Index
26392,EMUSTRUU Index,2015-12-19,,,EMUSTRUU Index
26393,EMUSTRUU Index,2015-12-20,,,EMUSTRUU Index
26394,EMUSTRUU Index,2015-12-21,,919.8358,EMUSTRUU Index
26395,EMUSTRUU Index,2015-12-22,,919.3945,EMUSTRUU Index
26396,EMUSTRUU Index,2015-12-23,,920.6239,EMUSTRUU Index
26397,EMUSTRUU Index,2015-12-24,,921.1411,EMUSTRUU Index
26398,EMUSTRUU Index,2015-12-25,,,EMUSTRUU Index
26399,EMUSTRUU Index,2015-12-26,,,EMUSTRUU Index
26400,EMUSTRUU Index,2015-12-27,,,EMUSTRUU Index
26401,EMUSTRUU Index,2015-12-28,,921.8031,EMUSTRUU Index
26402,EMUSTRUU Index,2015-12-29,,921.2826,EMUSTRUU Index
26403,EMUSTRUU Index,2015-12-30,,921.5126,EMUSTRUU Index
26404,EMUSTRUU Index,2015-12-31,,922.1997,EMUSTRUU Index
26405,EMUSTRUU Index,2016-01-01,,,EMUSTRUU Index
26406,EMUSTRUU Index,2016-01-02,,,EMUSTRUU Index
26407,EMUSTRUU Index,2016-01-03,,,EMUSTRUU Index
26408,EMUSTRUU Index,2016-01-04,,921.3596,EMUSTRUU Index
26409,EMUSTRUU Index,2016-01-05,,924.2435,EMUSTRUU Index
26410,EMUSTRUU Index,2016-01-06,,923.9195,EMUSTRUU Index
26411,EMUSTRUU Index,2016-01-07,,921.6101,EMUSTRUU Index
26412,EMUSTRUU Index,2016-01-08,,921.9908,EMUSTRUU Index
26413,EMUSTRUU Index,2016-01-09,,,EMUSTRUU Index
26414,EMUSTRUU Index,2016-01-10,,,EMUSTRUU Index
26415,EMUSTRUU Index,2016-01-11,,919.8237,EMUSTRUU Index
26416,EMUSTRUU Index,2016-01-12,,917.9391,EMUSTRUU Index
26417,EMUSTRUU Index,2016-01-13,,915.8662,EMUSTRUU Index
26418,EMUSTRUU Index,2016-01-14,,914.0337,EMUSTRUU Index
26419,EMUSTRUU Index,2016-01-15,,910.4397,EMUSTRUU Index
26420,EMUSTRUU Index,2016-01-16,,,EMUSTRUU Index
26421,EMUSTRUU Index,2016-01-17,,,EMUSTRUU Index
26422,EMUSTRUU Index,2016-01-18,,,EMUSTRUU Index
26423,EMUSTRUU Index,2016-01-19,,910.5455,EMUSTRUU Index
26424,EMUSTRUU Index,2016-01-20,,907.1047,EMUSTRUU Index
26425,EMUSTRUU Index,2016-01-21,,907.5543,EMUSTRUU Index
26426,EMUSTRUU Index,2016-01-22,,912.3834,EMUSTRUU Index
26427,EMUSTRUU Index,2016-01-23,,,EMUSTRUU Index
26428,EMUSTRUU Index,2016-01-24,,,EMUSTRUU Index
26429,EMUSTRUU Index,2016-01-25,,911.8818,EMUSTRUU Index
26430,EMUSTRUU Index,2016-01-26,,913.1229,EMUSTRUU Index
26431,EMUSTRUU Index,2016-01-27,,915.3233,EMUSTRUU Index
26432,EMUSTRUU Index,2016-01-28,,918.4735,EMUSTRUU Index
26433,EMUSTRUU Index,2016-01-29,,921.9492,EMUSTRUU Index
26434,EMUSTRUU Index,2016-01-30,,,EMUSTRUU Index
26435,EMUSTRUU Index,2016-01-31,,,EMUSTRUU Index
26436,EMUSTRUU Index,2016-02-01,,920.6898,EMUSTRUU Index
26437,EMUSTRUU Index,2016-02-02,,919.7246,EMUSTRUU Index
26438,EMUSTRUU Index,2016-02-03,,920.4082,EMUSTRUU Index
26439,EMUSTRUU Index,2016-02-04,,922.9518,EMUSTRUU Index
26440,EMUSTRUU Index,2016-02-05,,923.5808,EMUSTRUU Index
26441,EMUSTRUU Index,2016-02-06,,,EMUSTRUU Index
26442,EMUSTRUU Index,2016-02-07,,,EMUSTRUU Index
26443,EMUSTRUU Index,2016-02-08,,922.3154,EMUSTRUU Index
26444,EMUSTRUU Index,2016-02-09,,920.0951,EMUSTRUU Index
26445,EMUSTRUU Index,2016-02-10,,919.2067,EMUSTRUU Index
26446,EMUSTRUU Index,2016-02-11,,917.1676,EMUSTRUU Index
26447,EMUSTRUU Index,2016-02-12,,916.7816,EMUSTRUU Index
26448,EMUSTRUU Index,2016-02-13,,,EMUSTRUU Index
26449,EMUSTRUU Index,2016-02-14,,,EMUSTRUU Index
26450,EMUSTRUU Index,2016-02-15,,,EMUSTRUU Index
26451,EMUSTRUU Index,2016-02-16,,920.2428,EMUSTRUU Index
26452,EMUSTRUU Index,2016-02-17,,924.3733,EMUSTRUU Index
26453,EMUSTRUU Index,2016-02-18,,927.2173,EMUSTRUU Index
26454,EMUSTRUU Index,2016-02-19,,927.423,EMUSTRUU Index
26455,EMUSTRUU Index,2016-02-20,,,EMUSTRUU Index
26456,EMUSTRUU Index,2016-02-21,,,EMUSTRUU Index
26457,EMUSTRUU Index,2016-02-22,,930.5788,EMUSTRUU Index
26458,EMUSTRUU Index,2016-02-23,,930.9652,EMUSTRUU Index
26459,EMUSTRUU Index,2016-02-24,,930.6993,EMUSTRUU Index
26460,EMUSTRUU Index,2016-02-25,,932.4108,EMUSTRUU Index
26461,EMUSTRUU Index,2016-02-26,,932.7762,EMUSTRUU Index
26462,EMUSTRUU Index,2016-02-27,,,EMUSTRUU Index
26463,EMUSTRUU Index,2016-02-28,,,EMUSTRUU Index
26464,EMUSTRUU Index,2016-02-29,,935.2223,EMUSTRUU Index
26465,EMUSTRUU Index,2016-03-01,,937.2256,EMUSTRUU Index
26466,EMUSTRUU Index,2016-03-02,,940.171,EMUSTRUU Index
26467,EMUSTRUU Index,2016-03-03,,943.1166,EMUSTRUU Index
26468,EMUSTRUU Index,2016-03-04,,945.118,EMUSTRUU Index
26469,EMUSTRUU Index,2016-03-05,,,EMUSTRUU Index
26470,EMUSTRUU Index,2016-03-06,,,EMUSTRUU Index
26471,EMUSTRUU Index,2016-03-07,,946.1005,EMUSTRUU Index
26472,EMUSTRUU Index,2016-03-08,,945.3163,EMUSTRUU Index
26473,EMUSTRUU Index,2016-03-09,,946.4019,EMUSTRUU Index
26474,EMUSTRUU Index,2016-03-10,,946.974,EMUSTRUU Index
26475,EMUSTRUU Index,2016-03-11,,949.3393,EMUSTRUU Index
26476,EMUSTRUU Index,2016-03-12,,,EMUSTRUU Index
26477,EMUSTRUU Index,2016-03-13,,,EMUSTRUU Index
26478,EMUSTRUU Index,2016-03-14,,949.7557,EMUSTRUU Index
26479,EMUSTRUU Index,2016-03-15,,947.3224,EMUSTRUU Index
26480,EMUSTRUU Index,2016-03-16,,949.4429,EMUSTRUU Index
26481,EMUSTRUU Index,2016-03-17,,955.2313,EMUSTRUU Index
26482,EMUSTRUU Index,2016-03-18,,958.9722,EMUSTRUU Index
26483,EMUSTRUU Index,2016-03-19,,,EMUSTRUU Index
26484,EMUSTRUU Index,2016-03-20,,,EMUSTRUU Index
26485,EMUSTRUU Index,2016-03-21,,960.0776,EMUSTRUU Index
26486,EMUSTRUU Index,2016-03-22,,959.5651,EMUSTRUU Index
26487,EMUSTRUU Index,2016-03-23,,959.1842,EMUSTRUU Index
26488,EMUSTRUU Index,2016-03-24,,956.1869,EMUSTRUU Index
26489,EMUSTRUU Index,2016-03-25,,,EMUSTRUU Index
26490,EMUSTRUU Index,2016-03-26,,,EMUSTRUU Index
26491,EMUSTRUU Index,2016-03-27,,,EMUSTRUU Index
26492,EMUSTRUU Index,2016-03-28,,957.6497,EMUSTRUU Index
26493,EMUSTRUU Index,2016-03-29,,959.0851,EMUSTRUU Index
26494,EMUSTRUU Index,2016-03-30,,961.146,EMUSTRUU Index
26495,EMUSTRUU Index,2016-03-31,,963.9097,EMUSTRUU Index
26496,EMUSTRUU Index,2016-04-01,,963.8671,EMUSTRUU Index
26497,EMUSTRUU Index,2016-04-02,,,EMUSTRUU Index
26498,EMUSTRUU Index,2016-04-03,,,EMUSTRUU Index
26499,EMUSTRUU Index,2016-04-04,,964.4525,EMUSTRUU Index
26500,EMUSTRUU Index,2016-04-05,,963.3473,EMUSTRUU Index
26501,EMUSTRUU Index,2016-04-06,,963.7654,EMUSTRUU Index
26502,EMUSTRUU Index,2016-04-07,,963.902,EMUSTRUU Index
26503,EMUSTRUU Index,2016-04-08,,964.583,EMUSTRUU Index
26504,EMUSTRUU Index,2016-04-09,,,EMUSTRUU Index
26505,EMUSTRUU Index,2016-04-10,,,EMUSTRUU Index
26506,EMUSTRUU Index,2016-04-11,,966.8986,EMUSTRUU Index
26507,EMUSTRUU Index,2016-04-12,,968.6439,EMUSTRUU Index
26508,EMUSTRUU Index,2016-04-13,,973.2224,EMUSTRUU Index
26509,EMUSTRUU Index,2016-04-14,,975.718,EMUSTRUU Index
26510,EMUSTRUU Index,2016-04-15,,975.5188,EMUSTRUU Index
26511,EMUSTRUU Index,2016-04-16,,,EMUSTRUU Index
26512,EMUSTRUU Index,2016-04-17,,,EMUSTRUU Index
26513,EMUSTRUU Index,2016-04-18,,975.0717,EMUSTRUU Index
26514,EMUSTRUU Index,2016-04-19,,978.5719,EMUSTRUU Index
26515,EMUSTRUU Index,2016-04-20,,979.0143,EMUSTRUU Index
26516,EMUSTRUU Index,2016-04-21,,978.6119,EMUSTRUU Index
26517,EMUSTRUU Index,2016-04-22,,977.0921,EMUSTRUU Index
26518,EMUSTRUU Index,2016-04-23,,,EMUSTRUU Index
26519,EMUSTRUU Index,2016-04-24,,,EMUSTRUU Index
26520,EMUSTRUU Index,2016-04-25,,975.297,EMUSTRUU Index
26521,EMUSTRUU Index,2016-04-26,,974.6543,EMUSTRUU Index
26522,EMUSTRUU Index,2016-04-27,,977.4171,EMUSTRUU Index
26523,EMUSTRUU Index,2016-04-28,,980.5815,EMUSTRUU Index
26524,EMUSTRUU Index,2016-04-29,,980.8723,EMUSTRUU Index
26525,EMUSTRUU Index,2016-04-30,,,EMUSTRUU Index
26526,EMUSTRUU Index,2016-05-01,,,EMUSTRUU Index
26527,EMUSTRUU Index,2016-05-02,,980.3564,EMUSTRUU Index
26528,EMUSTRUU Index,2016-05-03,,979.1509,EMUSTRUU Index
26529,EMUSTRUU Index,2016-05-04,,977.795,EMUSTRUU Index
26530,EMUSTRUU Index,2016-05-05,,978.737,EMUSTRUU Index
26531,EMUSTRUU Index,2016-05-06,,979.0801,EMUSTRUU Index
26532,EMUSTRUU Index,2016-05-07,,,EMUSTRUU Index
26533,EMUSTRUU Index,2016-05-08,,,EMUSTRUU Index
26534,EMUSTRUU Index,2016-05-09,,979.1319,EMUSTRUU Index
26535,EMUSTRUU Index,2016-05-10,,980.701,EMUSTRUU Index
26536,EMUSTRUU Index,2016-05-11,,982.5335,EMUSTRUU Index
26537,EMUSTRUU Index,2016-05-12,,983.7361,EMUSTRUU Index
26538,EMUSTRUU Index,2016-05-13,,984.9533,EMUSTRUU Index
26539,EMUSTRUU Index,2016-05-14,,,EMUSTRUU Index
26540,EMUSTRUU Index,2016-05-15,,,EMUSTRUU Index
26541,EMUSTRUU Index,2016-05-16,,984.8012,EMUSTRUU Index
26542,EMUSTRUU Index,2016-05-17,,985.0085,EMUSTRUU Index
26543,EMUSTRUU Index,2016-05-18,,980.9774,EMUSTRUU Index
26544,EMUSTRUU Index,2016-05-19,,977.752,EMUSTRUU Index
26545,EMUSTRUU Index,2016-05-20,,978.468,EMUSTRUU Index
26546,EMUSTRUU Index,2016-05-21,,,EMUSTRUU Index
26547,EMUSTRUU Index,2016-05-22,,,EMUSTRUU Index
26548,EMUSTRUU Index,2016-05-23,,978.168,EMUSTRUU Index
26549,EMUSTRUU Index,2016-05-24,,978.4996,EMUSTRUU Index
26550,EMUSTRUU Index,2016-05-25,,979.5851,EMUSTRUU Index
26551,EMUSTRUU Index,2016-05-26,,980.6941,EMUSTRUU Index
26552,EMUSTRUU Index,2016-05-27,,980.8144,EMUSTRUU Index
26553,EMUSTRUU Index,2016-05-28,,,EMUSTRUU Index
26554,EMUSTRUU Index,2016-05-29,,,EMUSTRUU Index
26555,EMUSTRUU Index,2016-05-30,,,EMUSTRUU Index
26556,EMUSTRUU Index,2016-05-31,,980.7968,EMUSTRUU Index
26557,EMUSTRUU Index,2016-06-01,,981.2742,EMUSTRUU Index
26558,EMUSTRUU Index,2016-06-02,,983.2936,EMUSTRUU Index
26559,EMUSTRUU Index,2016-06-03,,987.2763,EMUSTRUU Index
26560,EMUSTRUU Index,2016-06-04,,,EMUSTRUU Index
26561,EMUSTRUU Index,2016-06-05,,,EMUSTRUU Index
26562,EMUSTRUU Index,2016-06-06,,990.5114,EMUSTRUU Index
26563,EMUSTRUU Index,2016-06-07,,992.6685,EMUSTRUU Index
26564,EMUSTRUU Index,2016-06-08,,995.2335,EMUSTRUU Index
26565,EMUSTRUU Index,2016-06-09,,994.7004,EMUSTRUU Index
26566,EMUSTRUU Index,2016-06-10,,993.3928,EMUSTRUU Index
26567,EMUSTRUU Index,2016-06-11,,,EMUSTRUU Index
26568,EMUSTRUU Index,2016-06-12,,,EMUSTRUU Index
26569,EMUSTRUU Index,2016-06-13,,991.8012,EMUSTRUU Index
26570,EMUSTRUU Index,2016-06-14,,989.1069,EMUSTRUU Index
26571,EMUSTRUU Index,2016-06-15,,990.3,EMUSTRUU Index
26572,EMUSTRUU Index,2016-06-16,,990.7694,EMUSTRUU Index
26573,EMUSTRUU Index,2016-06-17,,991.06,EMUSTRUU Index
26574,EMUSTRUU Index,2016-06-18,,,EMUSTRUU Index
26575,EMUSTRUU Index,2016-06-19,,,EMUSTRUU Index
26576,EMUSTRUU Index,2016-06-20,,994.2285,EMUSTRUU Index
26577,EMUSTRUU Index,2016-06-21,,994.5157,EMUSTRUU Index
26578,EMUSTRUU Index,2016-06-22,,996.1295,EMUSTRUU Index
26579,EMUSTRUU Index,2016-06-23,,998.5149,EMUSTRUU Index
26580,EMUSTRUU Index,2016-06-24,,995.8287,EMUSTRUU Index
26581,EMUSTRUU Index,2016-06-25,,,EMUSTRUU Index
26582,EMUSTRUU Index,2016-06-26,,,EMUSTRUU Index
26583,EMUSTRUU Index,2016-06-27,,996.8415,EMUSTRUU Index
26584,EMUSTRUU Index,2016-06-28,,1000.9196,EMUSTRUU Index
26585,EMUSTRUU Index,2016-06-29,,1007.2544,EMUSTRUU Index
26586,EMUSTRUU Index,2016-06-30,,1008.878,EMUSTRUU Index
26587,EMUSTRUU Index,2016-07-01,,1013.0778,EMUSTRUU Index
26588,EMUSTRUU Index,2016-07-02,,,EMUSTRUU Index
26589,EMUSTRUU Index,2016-07-03,,,EMUSTRUU Index
26590,EMUSTRUU Index,2016-07-04,,,EMUSTRUU Index
26591,EMUSTRUU Index,2016-07-05,,1017.1111,EMUSTRUU Index
26592,EMUSTRUU Index,2016-07-06,,1016.6193,EMUSTRUU Index
26593,EMUSTRUU Index,2016-07-07,,1017.9034,EMUSTRUU Index
26594,EMUSTRUU Index,2016-07-08,,1020.7592,EMUSTRUU Index
26595,EMUSTRUU Index,2016-07-09,,,EMUSTRUU Index
26596,EMUSTRUU Index,2016-07-10,,,EMUSTRUU Index
26597,EMUSTRUU Index,2016-07-11,,1023.5596,EMUSTRUU Index
26598,EMUSTRUU Index,2016-07-12,,1023.1081,EMUSTRUU Index
26599,EMUSTRUU Index,2016-07-13,,1024.4404,EMUSTRUU Index
26600,EMUSTRUU Index,2016-07-14,,1023.6653,EMUSTRUU Index
26601,EMUSTRUU Index,2016-07-15,,1022.4932,EMUSTRUU Index
26602,EMUSTRUU Index,2016-07-16,,,EMUSTRUU Index
26603,EMUSTRUU Index,2016-07-17,,,EMUSTRUU Index
26604,EMUSTRUU Index,2016-07-18,,1022.2803,EMUSTRUU Index
26605,EMUSTRUU Index,2016-07-19,,1023.6746,EMUSTRUU Index
26606,EMUSTRUU Index,2016-07-20,,1022.8784,EMUSTRUU Index
26607,EMUSTRUU Index,2016-07-21,,1022.3223,EMUSTRUU Index
26608,EMUSTRUU Index,2016-07-22,,1023.1715,EMUSTRUU Index
26609,EMUSTRUU Index,2016-07-23,,,EMUSTRUU Index
26610,EMUSTRUU Index,2016-07-24,,,EMUSTRUU Index
26611,EMUSTRUU Index,2016-07-25,,1022.8554,EMUSTRUU Index
26612,EMUSTRUU Index,2016-07-26,,1020.8308,EMUSTRUU Index
26613,EMUSTRUU Index,2016-07-27,,1021.8221,EMUSTRUU Index
26614,EMUSTRUU Index,2016-07-28,,1022.5707,EMUSTRUU Index
26615,EMUSTRUU Index,2016-07-29,,1024.181,EMUSTRUU Index
26616,EMUSTRUU Index,2016-07-30,,,EMUSTRUU Index
26617,EMUSTRUU Index,2016-07-31,,,EMUSTRUU Index
26618,EMUSTRUU Index,2016-08-01,,1023.7717,EMUSTRUU Index
26619,EMUSTRUU Index,2016-08-02,,1022.1241,EMUSTRUU Index
26620,EMUSTRUU Index,2016-08-03,,1021.5881,EMUSTRUU Index
26621,EMUSTRUU Index,2016-08-04,,1025.2552,EMUSTRUU Index
26622,EMUSTRUU Index,2016-08-05,,1026.0418,EMUSTRUU Index
26623,EMUSTRUU Index,2016-08-06,,,EMUSTRUU Index
26624,EMUSTRUU Index,2016-08-07,,,EMUSTRUU Index
26625,EMUSTRUU Index,2016-08-08,,1028.3749,EMUSTRUU Index
26626,EMUSTRUU Index,2016-08-09,,1030.7438,EMUSTRUU Index
26627,EMUSTRUU Index,2016-08-10,,1033.4667,EMUSTRUU Index
26628,EMUSTRUU Index,2016-08-11,,1032.2324,EMUSTRUU Index
26629,EMUSTRUU Index,2016-08-12,,1034.9431,EMUSTRUU Index
26630,EMUSTRUU Index,2016-08-13,,,EMUSTRUU Index
26631,EMUSTRUU Index,2016-08-14,,,EMUSTRUU Index
26632,EMUSTRUU Index,2016-08-15,,1036.9314,EMUSTRUU Index
26633,EMUSTRUU Index,2016-08-16,,1037.7393,EMUSTRUU Index
26634,EMUSTRUU Index,2016-08-17,,1037.8119,EMUSTRUU Index
26635,EMUSTRUU Index,2016-08-18,,1039.7914,EMUSTRUU Index
26636,EMUSTRUU Index,2016-08-19,,1038.5538,EMUSTRUU Index
26637,EMUSTRUU Index,2016-08-20,,,EMUSTRUU Index
26638,EMUSTRUU Index,2016-08-21,,,EMUSTRUU Index
26639,EMUSTRUU Index,2016-08-22,,1038.6468,EMUSTRUU Index
26640,EMUSTRUU Index,2016-08-23,,1039.5246,EMUSTRUU Index
26641,EMUSTRUU Index,2016-08-24,,1038.587,EMUSTRUU Index
26642,EMUSTRUU Index,2016-08-25,,1037.2542,EMUSTRUU Index
26643,EMUSTRUU Index,2016-08-26,,1037.1589,EMUSTRUU Index
26644,EMUSTRUU Index,2016-08-27,,,EMUSTRUU Index
26645,EMUSTRUU Index,2016-08-28,,,EMUSTRUU Index
26646,EMUSTRUU Index,2016-08-29,,1039.5034,EMUSTRUU Index
26647,EMUSTRUU Index,2016-08-30,,1039.6993,EMUSTRUU Index
26648,EMUSTRUU Index,2016-08-31,,1038.4334,EMUSTRUU Index
