,ID,DATE,CURRENCY,PX_LAST
44391,LGDRTRUU Index,2015-04-05,,
44392,LGDRTRUU Index,2015-04-06,,235.7421
44393,LGDRTRUU Index,2015-04-07,,234.9816
44394,LGDRTRUU Index,2015-04-08,,234.924
44395,LGDRTRUU Index,2015-04-09,,233.6022
44396,LGDRTRUU Index,2015-04-10,,233.3544
44397,LGDRTRUU Index,2015-04-11,,
44398,LGDRTRUU Index,2015-04-12,,
44399,LGDRTRUU Index,2015-04-13,,233.1727
44400,LGDRTRUU Index,2015-04-14,,234.5039
44401,LGDRTRUU Index,2015-04-15,,234.0413
44402,LGDRTRUU Index,2015-04-16,,234.8498
44403,LGDRTRUU Index,2015-04-17,,235.5009
44404,LGDRTRUU Index,2015-04-18,,
44405,LGDRTRUU Index,2015-04-19,,
44406,LGDRTRUU Index,2015-04-20,,234.9925
44407,LGDRTRUU Index,2015-04-21,,234.7745
44408,LGDRTRUU Index,2015-04-22,,234.0793
44409,LGDRTRUU Index,2015-04-23,,234.8022
44410,LGDRTRUU Index,2015-04-24,,235.6006
44411,LGDRTRUU Index,2015-04-25,,
44412,LGDRTRUU Index,2015-04-26,,
44413,LGDRTRUU Index,2015-04-27,,235.7517
44414,LGDRTRUU Index,2015-04-28,,235.9646
44415,LGDRTRUU Index,2015-04-29,,235.957
44416,LGDRTRUU Index,2015-04-30,,235.6145
44417,LGDRTRUU Index,2015-05-01,,234.8252
44418,LGDRTRUU Index,2015-05-02,,
44419,LGDRTRUU Index,2015-05-03,,
44420,LGDRTRUU Index,2015-05-04,,234.305
44421,LGDRTRUU Index,2015-05-05,,233.8879
44422,LGDRTRUU Index,2015-05-06,,234.1884
44423,LGDRTRUU Index,2015-05-07,,233.9185
44424,LGDRTRUU Index,2015-05-08,,234.5335
44425,LGDRTRUU Index,2015-05-09,,
44426,LGDRTRUU Index,2015-05-10,,
44427,LGDRTRUU Index,2015-05-11,,233.2753
44428,LGDRTRUU Index,2015-05-12,,233.6635
44429,LGDRTRUU Index,2015-05-13,,234.2008
44430,LGDRTRUU Index,2015-05-14,,234.5716
44431,LGDRTRUU Index,2015-05-15,,235.9837
44432,LGDRTRUU Index,2015-05-16,,
44433,LGDRTRUU Index,2015-05-17,,
44434,LGDRTRUU Index,2015-05-18,,234.7281
44435,LGDRTRUU Index,2015-05-19,,232.9516
44436,LGDRTRUU Index,2015-05-20,,232.7663
44437,LGDRTRUU Index,2015-05-21,,233.4389
44438,LGDRTRUU Index,2015-05-22,,232.4378
44439,LGDRTRUU Index,2015-05-23,,
44440,LGDRTRUU Index,2015-05-24,,
44441,LGDRTRUU Index,2015-05-25,,232.4391
44442,LGDRTRUU Index,2015-05-26,,232.4591
44443,LGDRTRUU Index,2015-05-27,,232.2004
44444,LGDRTRUU Index,2015-05-28,,232.3768
44445,LGDRTRUU Index,2015-05-29,,232.9334
44446,LGDRTRUU Index,2015-05-30,,
44447,LGDRTRUU Index,2015-05-31,,
44448,LGDRTRUU Index,2015-06-01,,231.4978
44449,LGDRTRUU Index,2015-06-02,,231.8637
44450,LGDRTRUU Index,2015-06-03,,231.4093
44451,LGDRTRUU Index,2015-06-04,,231.9821
44452,LGDRTRUU Index,2015-06-05,,230.1478
44453,LGDRTRUU Index,2015-06-06,,
44454,LGDRTRUU Index,2015-06-07,,
44455,LGDRTRUU Index,2015-06-08,,230.7368
44456,LGDRTRUU Index,2015-06-09,,230.3779
44457,LGDRTRUU Index,2015-06-10,,230.3171
44458,LGDRTRUU Index,2015-06-11,,230.8542
44459,LGDRTRUU Index,2015-06-12,,231.3025
44460,LGDRTRUU Index,2015-06-13,,
44461,LGDRTRUU Index,2015-06-14,,
44462,LGDRTRUU Index,2015-06-15,,231.161
44463,LGDRTRUU Index,2015-06-16,,231.3006
44464,LGDRTRUU Index,2015-06-17,,231.2778
44465,LGDRTRUU Index,2015-06-18,,232.0658
44466,LGDRTRUU Index,2015-06-19,,232.4045
44467,LGDRTRUU Index,2015-06-20,,
44468,LGDRTRUU Index,2015-06-21,,
44469,LGDRTRUU Index,2015-06-22,,231.7711
44470,LGDRTRUU Index,2015-06-23,,230.3379
44471,LGDRTRUU Index,2015-06-24,,230.6149
44472,LGDRTRUU Index,2015-06-25,,230.4951
44473,LGDRTRUU Index,2015-06-26,,229.4474
44474,LGDRTRUU Index,2015-06-27,,
44475,LGDRTRUU Index,2015-06-28,,
44476,LGDRTRUU Index,2015-06-29,,230.3938
44477,LGDRTRUU Index,2015-06-30,,230.4647
44478,LGDRTRUU Index,2015-07-01,,229.5348
44479,LGDRTRUU Index,2015-07-02,,229.7417
44480,LGDRTRUU Index,2015-07-03,,229.8595
44481,LGDRTRUU Index,2015-07-04,,
44482,LGDRTRUU Index,2015-07-05,,
44483,LGDRTRUU Index,2015-07-06,,230.5027
44484,LGDRTRUU Index,2015-07-07,,230.3078
44485,LGDRTRUU Index,2015-07-08,,230.9036
44486,LGDRTRUU Index,2015-07-09,,229.9612
44487,LGDRTRUU Index,2015-07-10,,229.5074
44488,LGDRTRUU Index,2015-07-11,,
44489,LGDRTRUU Index,2015-07-12,,
44490,LGDRTRUU Index,2015-07-13,,228.8101
44491,LGDRTRUU Index,2015-07-14,,229.0499
44492,LGDRTRUU Index,2015-07-15,,229.2366
44493,LGDRTRUU Index,2015-07-16,,229.0681
44494,LGDRTRUU Index,2015-07-17,,229.1112
44495,LGDRTRUU Index,2015-07-18,,
44496,LGDRTRUU Index,2015-07-19,,
44497,LGDRTRUU Index,2015-07-20,,228.9492
44498,LGDRTRUU Index,2015-07-21,,229.5151
44499,LGDRTRUU Index,2015-07-22,,229.5476
44500,LGDRTRUU Index,2015-07-23,,230.1828
44501,LGDRTRUU Index,2015-07-24,,230.1594
44502,LGDRTRUU Index,2015-07-25,,
44503,LGDRTRUU Index,2015-07-26,,
44504,LGDRTRUU Index,2015-07-27,,231.0399
44505,LGDRTRUU Index,2015-07-28,,230.5753
44506,LGDRTRUU Index,2015-07-29,,230.4799
44507,LGDRTRUU Index,2015-07-30,,230.0898
44508,LGDRTRUU Index,2015-07-31,,231.2341
44509,LGDRTRUU Index,2015-08-01,,
44510,LGDRTRUU Index,2015-08-02,,
44511,LGDRTRUU Index,2015-08-03,,231.2881
44512,LGDRTRUU Index,2015-08-04,,230.803
44513,LGDRTRUU Index,2015-08-05,,229.5626
44514,LGDRTRUU Index,2015-08-06,,229.9065
44515,LGDRTRUU Index,2015-08-07,,230.5968
44516,LGDRTRUU Index,2015-08-08,,
44517,LGDRTRUU Index,2015-08-09,,
44518,LGDRTRUU Index,2015-08-10,,230.2689
44519,LGDRTRUU Index,2015-08-11,,231.4499
44520,LGDRTRUU Index,2015-08-12,,232.1598
44521,LGDRTRUU Index,2015-08-13,,231.2104
44522,LGDRTRUU Index,2015-08-14,,231.0775
44523,LGDRTRUU Index,2015-08-15,,
44524,LGDRTRUU Index,2015-08-16,,
44525,LGDRTRUU Index,2015-08-17,,231.3734
44526,LGDRTRUU Index,2015-08-18,,230.7246
44527,LGDRTRUU Index,2015-08-19,,231.198
44528,LGDRTRUU Index,2015-08-20,,232.2611
44529,LGDRTRUU Index,2015-08-21,,232.9288
44530,LGDRTRUU Index,2015-08-22,,
44531,LGDRTRUU Index,2015-08-23,,
44532,LGDRTRUU Index,2015-08-24,,234.132
44533,LGDRTRUU Index,2015-08-25,,231.7805
44534,LGDRTRUU Index,2015-08-26,,231.2016
44535,LGDRTRUU Index,2015-08-27,,230.4778
44536,LGDRTRUU Index,2015-08-28,,230.4116
44537,LGDRTRUU Index,2015-08-29,,
44538,LGDRTRUU Index,2015-08-30,,
44539,LGDRTRUU Index,2015-08-31,,230.1641
44540,LGDRTRUU Index,2015-09-01,,230.4699
44541,LGDRTRUU Index,2015-09-02,,230.0743
44542,LGDRTRUU Index,2015-09-03,,229.8685
44543,LGDRTRUU Index,2015-09-04,,230.3993
44544,LGDRTRUU Index,2015-09-05,,
44545,LGDRTRUU Index,2015-09-06,,
44546,LGDRTRUU Index,2015-09-07,,230.6894
44547,LGDRTRUU Index,2015-09-08,,230.4606
44548,LGDRTRUU Index,2015-09-09,,230.6665
44549,LGDRTRUU Index,2015-09-10,,230.6188
44550,LGDRTRUU Index,2015-09-11,,231.2274
44551,LGDRTRUU Index,2015-09-12,,
44552,LGDRTRUU Index,2015-09-13,,
44553,LGDRTRUU Index,2015-09-14,,231.2556
44554,LGDRTRUU Index,2015-09-15,,230.003
44555,LGDRTRUU Index,2015-09-16,,230.1802
44556,LGDRTRUU Index,2015-09-17,,231.0233
44557,LGDRTRUU Index,2015-09-18,,232.5429
44558,LGDRTRUU Index,2015-09-19,,
44559,LGDRTRUU Index,2015-09-20,,
44560,LGDRTRUU Index,2015-09-21,,230.6276
44561,LGDRTRUU Index,2015-09-22,,230.9157
44562,LGDRTRUU Index,2015-09-23,,230.5444
44563,LGDRTRUU Index,2015-09-24,,231.2896
44564,LGDRTRUU Index,2015-09-25,,229.9382
44565,LGDRTRUU Index,2015-09-26,,
44566,LGDRTRUU Index,2015-09-27,,
44567,LGDRTRUU Index,2015-09-28,,230.3694
44568,LGDRTRUU Index,2015-09-29,,230.1495
44569,LGDRTRUU Index,2015-09-30,,229.9649
44570,LGDRTRUU Index,2015-10-01,,230.4626
44571,LGDRTRUU Index,2015-10-02,,231.4011
44572,LGDRTRUU Index,2015-10-03,,
44573,LGDRTRUU Index,2015-10-04,,
44574,LGDRTRUU Index,2015-10-05,,230.7092
44575,LGDRTRUU Index,2015-10-06,,231.4622
44576,LGDRTRUU Index,2015-10-07,,231.622
44577,LGDRTRUU Index,2015-10-08,,231.4794
44578,LGDRTRUU Index,2015-10-09,,232.1817
44579,LGDRTRUU Index,2015-10-10,,
44580,LGDRTRUU Index,2015-10-11,,
44581,LGDRTRUU Index,2015-10-12,,232.4848
44582,LGDRTRUU Index,2015-10-13,,232.5727
44583,LGDRTRUU Index,2015-10-14,,233.8288
44584,LGDRTRUU Index,2015-10-15,,233.3488
44585,LGDRTRUU Index,2015-10-16,,233.3426
44586,LGDRTRUU Index,2015-10-17,,
44587,LGDRTRUU Index,2015-10-18,,
44588,LGDRTRUU Index,2015-10-19,,232.9828
44589,LGDRTRUU Index,2015-10-20,,232.6683
44590,LGDRTRUU Index,2015-10-21,,233.244
44591,LGDRTRUU Index,2015-10-22,,232.6376
44592,LGDRTRUU Index,2015-10-23,,231.7057
44593,LGDRTRUU Index,2015-10-24,,
44594,LGDRTRUU Index,2015-10-25,,
44595,LGDRTRUU Index,2015-10-26,,232.2729
44596,LGDRTRUU Index,2015-10-27,,232.5025
44597,LGDRTRUU Index,2015-10-28,,232.0769
44598,LGDRTRUU Index,2015-10-29,,230.4958
44599,LGDRTRUU Index,2015-10-30,,231.3195
44600,LGDRTRUU Index,2015-10-31,,
44601,LGDRTRUU Index,2015-11-01,,
44602,LGDRTRUU Index,2015-11-02,,230.9762
44603,LGDRTRUU Index,2015-11-03,,230.3318
44604,LGDRTRUU Index,2015-11-04,,229.8339
44605,LGDRTRUU Index,2015-11-05,,229.6156
44606,LGDRTRUU Index,2015-11-06,,227.8035
44607,LGDRTRUU Index,2015-11-07,,
44608,LGDRTRUU Index,2015-11-08,,
44609,LGDRTRUU Index,2015-11-09,,227.8481
44610,LGDRTRUU Index,2015-11-10,,227.8579
44611,LGDRTRUU Index,2015-11-11,,228.1657
44612,LGDRTRUU Index,2015-11-12,,228.2234
44613,LGDRTRUU Index,2015-11-13,,228.3999
44614,LGDRTRUU Index,2015-11-14,,
44615,LGDRTRUU Index,2015-11-15,,
44616,LGDRTRUU Index,2015-11-16,,228.406
44617,LGDRTRUU Index,2015-11-17,,228.3316
44618,LGDRTRUU Index,2015-11-18,,228.3525
44619,LGDRTRUU Index,2015-11-19,,229.3607
44620,LGDRTRUU Index,2015-11-20,,228.9275
44621,LGDRTRUU Index,2015-11-21,,
44622,LGDRTRUU Index,2015-11-22,,
44623,LGDRTRUU Index,2015-11-23,,228.5678
44624,LGDRTRUU Index,2015-11-24,,228.7329
44625,LGDRTRUU Index,2015-11-25,,228.648
44626,LGDRTRUU Index,2015-11-26,,228.8677
44627,LGDRTRUU Index,2015-11-27,,228.7249
44628,LGDRTRUU Index,2015-11-28,,
44629,LGDRTRUU Index,2015-11-29,,
44630,LGDRTRUU Index,2015-11-30,,228.6133
44631,LGDRTRUU Index,2015-12-01,,229.539
44632,LGDRTRUU Index,2015-12-02,,229.1932
44633,LGDRTRUU Index,2015-12-03,,228.8702
44634,LGDRTRUU Index,2015-12-04,,229.5031
44635,LGDRTRUU Index,2015-12-05,,
44636,LGDRTRUU Index,2015-12-06,,
44637,LGDRTRUU Index,2015-12-07,,229.9301
44638,LGDRTRUU Index,2015-12-08,,229.5679
44639,LGDRTRUU Index,2015-12-09,,230.2734
44640,LGDRTRUU Index,2015-12-10,,229.9346
44641,LGDRTRUU Index,2015-12-11,,230.7348
44642,LGDRTRUU Index,2015-12-12,,
44643,LGDRTRUU Index,2015-12-13,,
44644,LGDRTRUU Index,2015-12-14,,229.6476
44645,LGDRTRUU Index,2015-12-15,,228.4548
44646,LGDRTRUU Index,2015-12-16,,228.3556
44647,LGDRTRUU Index,2015-12-17,,228.2955
44648,LGDRTRUU Index,2015-12-18,,228.6969
44649,LGDRTRUU Index,2015-12-19,,
44650,LGDRTRUU Index,2015-12-20,,
44651,LGDRTRUU Index,2015-12-21,,229.0029
44652,LGDRTRUU Index,2015-12-22,,228.7452
44653,LGDRTRUU Index,2015-12-23,,228.1333
44654,LGDRTRUU Index,2015-12-24,,228.8549
44655,LGDRTRUU Index,2015-12-25,,228.8551
44656,LGDRTRUU Index,2015-12-26,,
44657,LGDRTRUU Index,2015-12-27,,
44658,LGDRTRUU Index,2015-12-28,,229.0601
44659,LGDRTRUU Index,2015-12-29,,228.0261
44660,LGDRTRUU Index,2015-12-30,,228.1597
44661,LGDRTRUU Index,2015-12-31,,228.0977
44662,LGDRTRUU Index,2016-01-01,,
44663,LGDRTRUU Index,2016-01-02,,
44664,LGDRTRUU Index,2016-01-03,,
44665,LGDRTRUU Index,2016-01-04,,228.0268
44666,LGDRTRUU Index,2016-01-05,,227.6553
44667,LGDRTRUU Index,2016-01-06,,228.3842
44668,LGDRTRUU Index,2016-01-07,,228.5512
44669,LGDRTRUU Index,2016-01-08,,229.091
44670,LGDRTRUU Index,2016-01-09,,
44671,LGDRTRUU Index,2016-01-10,,
44672,LGDRTRUU Index,2016-01-11,,228.4781
44673,LGDRTRUU Index,2016-01-12,,228.5031
44674,LGDRTRUU Index,2016-01-13,,228.8467
44675,LGDRTRUU Index,2016-01-14,,227.9955
44676,LGDRTRUU Index,2016-01-15,,228.6781
44677,LGDRTRUU Index,2016-01-16,,
44678,LGDRTRUU Index,2016-01-17,,
44679,LGDRTRUU Index,2016-01-18,,228.0838
44680,LGDRTRUU Index,2016-01-19,,227.9125
44681,LGDRTRUU Index,2016-01-20,,227.8261
44682,LGDRTRUU Index,2016-01-21,,227.1493
44683,LGDRTRUU Index,2016-01-22,,227.5602
44684,LGDRTRUU Index,2016-01-23,,
44685,LGDRTRUU Index,2016-01-24,,
44686,LGDRTRUU Index,2016-01-25,,227.6357
44687,LGDRTRUU Index,2016-01-26,,227.9415
44688,LGDRTRUU Index,2016-01-27,,227.9722
44689,LGDRTRUU Index,2016-01-28,,228.6478
44690,LGDRTRUU Index,2016-01-29,,228.5397
44691,LGDRTRUU Index,2016-01-30,,
44692,LGDRTRUU Index,2016-01-31,,
44693,LGDRTRUU Index,2016-02-01,,228.6184
44694,LGDRTRUU Index,2016-02-02,,229.3156
44695,LGDRTRUU Index,2016-02-03,,230.2382
44696,LGDRTRUU Index,2016-02-04,,230.9698
44697,LGDRTRUU Index,2016-02-05,,230.7614
44698,LGDRTRUU Index,2016-02-06,,
44699,LGDRTRUU Index,2016-02-07,,
44700,LGDRTRUU Index,2016-02-08,,231.4155
44701,LGDRTRUU Index,2016-02-09,,231.9509
44702,LGDRTRUU Index,2016-02-10,,231.5091
44703,LGDRTRUU Index,2016-02-11,,232.2723
44704,LGDRTRUU Index,2016-02-12,,230.7471
44705,LGDRTRUU Index,2016-02-13,,
44706,LGDRTRUU Index,2016-02-14,,
44707,LGDRTRUU Index,2016-02-15,,230.3044
44708,LGDRTRUU Index,2016-02-16,,230.1189
44709,LGDRTRUU Index,2016-02-17,,229.933
44710,LGDRTRUU Index,2016-02-18,,230.7501
44711,LGDRTRUU Index,2016-02-19,,230.8044
44712,LGDRTRUU Index,2016-02-20,,
44713,LGDRTRUU Index,2016-02-21,,
44714,LGDRTRUU Index,2016-02-22,,230.5625
44715,LGDRTRUU Index,2016-02-23,,230.7349
44716,LGDRTRUU Index,2016-02-24,,230.6366
44717,LGDRTRUU Index,2016-02-25,,231.2288
44718,LGDRTRUU Index,2016-02-26,,230.1895
44719,LGDRTRUU Index,2016-02-27,,
44720,LGDRTRUU Index,2016-02-28,,
44721,LGDRTRUU Index,2016-02-29,,230.5158
44722,LGDRTRUU Index,2016-03-01,,229.9699
44723,LGDRTRUU Index,2016-03-02,,230.1103
44724,LGDRTRUU Index,2016-03-03,,231.2697
44725,LGDRTRUU Index,2016-03-04,,231.4708
44726,LGDRTRUU Index,2016-03-05,,
44727,LGDRTRUU Index,2016-03-06,,
44728,LGDRTRUU Index,2016-03-07,,231.6055
44729,LGDRTRUU Index,2016-03-08,,232.7433
44730,LGDRTRUU Index,2016-03-09,,232.0597
44731,LGDRTRUU Index,2016-03-10,,232.6806
44732,LGDRTRUU Index,2016-03-11,,233.3314
44733,LGDRTRUU Index,2016-03-12,,
44734,LGDRTRUU Index,2016-03-13,,
44735,LGDRTRUU Index,2016-03-14,,233.7059
44736,LGDRTRUU Index,2016-03-15,,233.5217
44737,LGDRTRUU Index,2016-03-16,,233.5133
44738,LGDRTRUU Index,2016-03-17,,236.1254
44739,LGDRTRUU Index,2016-03-18,,236.533
44740,LGDRTRUU Index,2016-03-19,,
44741,LGDRTRUU Index,2016-03-20,,
44742,LGDRTRUU Index,2016-03-21,,235.9679
44743,LGDRTRUU Index,2016-03-22,,235.8006
44744,LGDRTRUU Index,2016-03-23,,236.0002
44745,LGDRTRUU Index,2016-03-24,,235.6245
44746,LGDRTRUU Index,2016-03-25,,235.6257
44747,LGDRTRUU Index,2016-03-26,,
44748,LGDRTRUU Index,2016-03-27,,
44749,LGDRTRUU Index,2016-03-28,,236.2557
44750,LGDRTRUU Index,2016-03-29,,236.7411
44751,LGDRTRUU Index,2016-03-30,,237.874
44752,LGDRTRUU Index,2016-03-31,,238.5504
44753,LGDRTRUU Index,2016-04-01,,238.0006
44754,LGDRTRUU Index,2016-04-02,,
44755,LGDRTRUU Index,2016-04-03,,
44756,LGDRTRUU Index,2016-04-04,,238.6366
44757,LGDRTRUU Index,2016-04-05,,238.9804
44758,LGDRTRUU Index,2016-04-06,,238.7704
44759,LGDRTRUU Index,2016-04-07,,239.5721
44760,LGDRTRUU Index,2016-04-08,,239.4005
44761,LGDRTRUU Index,2016-04-09,,
44762,LGDRTRUU Index,2016-04-10,,
44763,LGDRTRUU Index,2016-04-11,,239.8416
44764,LGDRTRUU Index,2016-04-12,,239.0486
44765,LGDRTRUU Index,2016-04-13,,239.0377
44766,LGDRTRUU Index,2016-04-14,,238.8435
44767,LGDRTRUU Index,2016-04-15,,239.5009
44768,LGDRTRUU Index,2016-04-16,,
44769,LGDRTRUU Index,2016-04-17,,
44770,LGDRTRUU Index,2016-04-18,,239.5621
44771,LGDRTRUU Index,2016-04-19,,240.2
44772,LGDRTRUU Index,2016-04-20,,239.7976
44773,LGDRTRUU Index,2016-04-21,,239.3204
44774,LGDRTRUU Index,2016-04-22,,239.1297
44775,LGDRTRUU Index,2016-04-23,,
44776,LGDRTRUU Index,2016-04-24,,
44777,LGDRTRUU Index,2016-04-25,,239.2314
44778,LGDRTRUU Index,2016-04-26,,239.244
44779,LGDRTRUU Index,2016-04-27,,239.8351
44780,LGDRTRUU Index,2016-04-28,,240.3644
44781,LGDRTRUU Index,2016-04-29,,241.4041
44782,LGDRTRUU Index,2016-04-30,,
44783,LGDRTRUU Index,2016-05-01,,
44784,LGDRTRUU Index,2016-05-02,,241.3554
44785,LGDRTRUU Index,2016-05-03,,241.9022
44786,LGDRTRUU Index,2016-05-04,,241.5454
44787,LGDRTRUU Index,2016-05-05,,241.4618
44788,LGDRTRUU Index,2016-05-06,,241.2558
44789,LGDRTRUU Index,2016-05-07,,
44790,LGDRTRUU Index,2016-05-08,,
44791,LGDRTRUU Index,2016-05-09,,241.1263
44792,LGDRTRUU Index,2016-05-10,,241.2681
44793,LGDRTRUU Index,2016-05-11,,241.7595
44794,LGDRTRUU Index,2016-05-12,,241.2237
44795,LGDRTRUU Index,2016-05-13,,240.9592
44796,LGDRTRUU Index,2016-05-14,,
44797,LGDRTRUU Index,2016-05-15,,
44798,LGDRTRUU Index,2016-05-16,,240.7455
44799,LGDRTRUU Index,2016-05-17,,240.889
44800,LGDRTRUU Index,2016-05-18,,239.4736
44801,LGDRTRUU Index,2016-05-19,,239.1867
44802,LGDRTRUU Index,2016-05-20,,239.0501
44803,LGDRTRUU Index,2016-05-21,,
44804,LGDRTRUU Index,2016-05-22,,
44805,LGDRTRUU Index,2016-05-23,,238.9885
44806,LGDRTRUU Index,2016-05-24,,238.8665
44807,LGDRTRUU Index,2016-05-25,,239.0734
44808,LGDRTRUU Index,2016-05-26,,239.9582
44809,LGDRTRUU Index,2016-05-27,,239.5078
44810,LGDRTRUU Index,2016-05-28,,
44811,LGDRTRUU Index,2016-05-29,,
44812,LGDRTRUU Index,2016-05-30,,239.4831
44813,LGDRTRUU Index,2016-05-31,,239.5423
44814,LGDRTRUU Index,2016-06-01,,239.6833
44815,LGDRTRUU Index,2016-06-02,,240.0584
44816,LGDRTRUU Index,2016-06-03,,242.2611
44817,LGDRTRUU Index,2016-06-04,,
44818,LGDRTRUU Index,2016-06-05,,
44819,LGDRTRUU Index,2016-06-06,,242.3663
44820,LGDRTRUU Index,2016-06-07,,242.7563
44821,LGDRTRUU Index,2016-06-08,,243.3045
44822,LGDRTRUU Index,2016-06-09,,243.2198
44823,LGDRTRUU Index,2016-06-10,,243.1492
44824,LGDRTRUU Index,2016-06-11,,
44825,LGDRTRUU Index,2016-06-12,,
44826,LGDRTRUU Index,2016-06-13,,243.0901
44827,LGDRTRUU Index,2016-06-14,,242.2466
44828,LGDRTRUU Index,2016-06-15,,242.6819
44829,LGDRTRUU Index,2016-06-16,,242.2863
44830,LGDRTRUU Index,2016-06-17,,242.6224
44831,LGDRTRUU Index,2016-06-18,,
44832,LGDRTRUU Index,2016-06-19,,
44833,LGDRTRUU Index,2016-06-20,,243.3579
44834,LGDRTRUU Index,2016-06-21,,242.8641
44835,LGDRTRUU Index,2016-06-22,,243.049
44836,LGDRTRUU Index,2016-06-23,,243.2709
44837,LGDRTRUU Index,2016-06-24,,241.522
44838,LGDRTRUU Index,2016-06-25,,
44839,LGDRTRUU Index,2016-06-26,,
44840,LGDRTRUU Index,2016-06-27,,241.3254
44841,LGDRTRUU Index,2016-06-28,,242.0983
44842,LGDRTRUU Index,2016-06-29,,243.008
44843,LGDRTRUU Index,2016-06-30,,243.0601
44844,LGDRTRUU Index,2016-07-01,,243.8795
44845,LGDRTRUU Index,2016-07-02,,
44846,LGDRTRUU Index,2016-07-03,,
44847,LGDRTRUU Index,2016-07-04,,244.1509
44848,LGDRTRUU Index,2016-07-05,,244.9267
44849,LGDRTRUU Index,2016-07-06,,244.407
44850,LGDRTRUU Index,2016-07-07,,244.7655
44851,LGDRTRUU Index,2016-07-08,,245.0997
44852,LGDRTRUU Index,2016-07-09,,
44853,LGDRTRUU Index,2016-07-10,,
44854,LGDRTRUU Index,2016-07-11,,244.9404
44855,LGDRTRUU Index,2016-07-12,,244.7469
44856,LGDRTRUU Index,2016-07-13,,245.7879
44857,LGDRTRUU Index,2016-07-14,,245.3556
44858,LGDRTRUU Index,2016-07-15,,244.4535
44859,LGDRTRUU Index,2016-07-16,,
44860,LGDRTRUU Index,2016-07-17,,
44861,LGDRTRUU Index,2016-07-18,,244.6589
44862,LGDRTRUU Index,2016-07-19,,244.4426
44863,LGDRTRUU Index,2016-07-20,,244.2571
44864,LGDRTRUU Index,2016-07-21,,244.4167
44865,LGDRTRUU Index,2016-07-22,,244.2232
44866,LGDRTRUU Index,2016-07-23,,
44867,LGDRTRUU Index,2016-07-24,,
44868,LGDRTRUU Index,2016-07-25,,244.2872
44869,LGDRTRUU Index,2016-07-26,,244.2937
44870,LGDRTRUU Index,2016-07-27,,244.867
44871,LGDRTRUU Index,2016-07-28,,245.4221
44872,LGDRTRUU Index,2016-07-29,,246.8958
44873,LGDRTRUU Index,2016-07-30,,
44874,LGDRTRUU Index,2016-07-31,,
44875,LGDRTRUU Index,2016-08-01,,246.2179
44876,LGDRTRUU Index,2016-08-02,,246.0016
44877,LGDRTRUU Index,2016-08-03,,245.6555
44878,LGDRTRUU Index,2016-08-04,,246.2784
44879,LGDRTRUU Index,2016-08-05,,245.2873
44880,LGDRTRUU Index,2016-08-06,,
44881,LGDRTRUU Index,2016-08-07,,
44882,LGDRTRUU Index,2016-08-08,,245.608
44883,LGDRTRUU Index,2016-08-09,,246.4331
44884,LGDRTRUU Index,2016-08-10,,247.384
44885,LGDRTRUU Index,2016-08-11,,246.8195
44886,LGDRTRUU Index,2016-08-12,,247.4124
44887,LGDRTRUU Index,2016-08-13,,
44888,LGDRTRUU Index,2016-08-14,,
44889,LGDRTRUU Index,2016-08-15,,247.1236
44890,LGDRTRUU Index,2016-08-16,,247.359
44891,LGDRTRUU Index,2016-08-17,,247.7537
44892,LGDRTRUU Index,2016-08-18,,248.643
44893,LGDRTRUU Index,2016-08-19,,248.0041
44894,LGDRTRUU Index,2016-08-20,,
44895,LGDRTRUU Index,2016-08-21,,
44896,LGDRTRUU Index,2016-08-22,,248.6574
44897,LGDRTRUU Index,2016-08-23,,248.8064
44898,LGDRTRUU Index,2016-08-24,,248.3673
44899,LGDRTRUU Index,2016-08-25,,248.2553
44900,LGDRTRUU Index,2016-08-26,,247.9514
44901,LGDRTRUU Index,2016-08-27,,
44902,LGDRTRUU Index,2016-08-28,,
44903,LGDRTRUU Index,2016-08-29,,247.7322
44904,LGDRTRUU Index,2016-08-30,,247.5518
44905,LGDRTRUU Index,2016-08-31,,247.3532
44906,LGDRTRUU Index,2016-09-01,,247.79
44907,LGDRTRUU Index,2016-09-02,,247.2322
44908,LGDRTRUU Index,2016-09-03,,
44909,LGDRTRUU Index,2016-09-04,,
44910,LGDRTRUU Index,2016-09-05,,247.3045
44911,LGDRTRUU Index,2016-09-06,,248.7845
44912,LGDRTRUU Index,2016-09-07,,248.7942
44913,LGDRTRUU Index,2016-09-08,,247.8938
44914,LGDRTRUU Index,2016-09-09,,246.3937
44915,LGDRTRUU Index,2016-09-10,,
44916,LGDRTRUU Index,2016-09-11,,
44917,LGDRTRUU Index,2016-09-12,,246.1958
44918,LGDRTRUU Index,2016-09-13,,245.4475
44919,LGDRTRUU Index,2016-09-14,,245.7602
44920,LGDRTRUU Index,2016-09-15,,245.6862
44921,LGDRTRUU Index,2016-09-16,,245.1911
44922,LGDRTRUU Index,2016-09-17,,
44923,LGDRTRUU Index,2016-09-18,,
44924,LGDRTRUU Index,2016-09-19,,245.4425
44925,LGDRTRUU Index,2016-09-20,,245.5637
44926,LGDRTRUU Index,2016-09-21,,245.6345
44927,LGDRTRUU Index,2016-09-22,,247.3702
44928,LGDRTRUU Index,2016-09-23,,247.2285
44929,LGDRTRUU Index,2016-09-24,,
44930,LGDRTRUU Index,2016-09-25,,
44931,LGDRTRUU Index,2016-09-26,,247.7068
